facebookUrl,profileName,date,text,label,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Marjukikartibi Marjuki,2023-09-06T13:15:30.000Z,Semoga langgeng kake nenek Rafi dan Nagita Amin saya bisa doa in aja nga bisa kasi apa2,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Non Lely,2023-09-01T00:47:53.000Z,Maa syaa allah,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Amrullah,2023-09-06T00:21:20.000Z,Semoga sukses selalu ya aamiin 🤲 dan semoga sekeluarga sehat selalu aamiin aamiin ya rabbal alamin 🤲,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Anang Kumara,2023-09-01T13:31:21.000Z,Semoga sukses bosku anaknya,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Pande Karya,2023-09-05T14:43:23.000Z,Salam Dari LMD,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Heppy Elvandari,2023-09-06T03:01:17.000Z,Sehat dan bahagia..,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Minardi Minar,2023-09-06T11:07:17.000Z,Assalamualaikum bos semoga sehat dan sokses selalu Aamiiin,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Mamih Dedew,2023-09-01T12:23:59.000Z,Sehat selalu ganteng❤,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Dicky Firdikusumah,2023-08-31T17:10:47.000Z,Mamah gigi ikut kerja dong 🙏,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Puraka Indra,2023-09-06T00:59:41.000Z,sehat selalu,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Lili Pud Oli,2023-09-04T05:29:17.000Z,Semoga di lanycarkan sagala urusan nana,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Asmin Baligau,2023-09-06T02:33:53.000Z,Mirip ibunya dia cowok jd ganteng bangat,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Salija,2023-09-04T03:27:58.000Z,cantik dan ganteng 💚,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Rahmat Sastra Wiguna,2023-09-01T06:46:31.000Z,Barokallohu fiikum A Rafi sekeluarga,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Rusmi Rusmi,2023-09-02T14:42:38.000Z,Bunda cantik ade ganteng,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Seny Pratiwi Pujianti,2023-08-31T15:14:52.000Z,Sehat selalu aa rafathar,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Husen Pelu,2023-08-31T22:33:31.000Z,"Pinang terbelah dua,, maksudnya 11 ,,12",Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Minarni Nani,2023-09-01T12:50:30.000Z,ABG.. Nya.. Mama gigi.. 💟💟,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Sinta Oh Sinta,2023-09-05T07:47:15.000Z,Ibuknya cantik anaknya ganteng banget,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Ardiana Nana,2023-09-01T05:54:33.000Z,Seat sllu,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Mutmainah Inah,2023-08-31T15:36:52.000Z,Sehat selalu,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Linlin Karlina,2023-09-05T20:34:20.000Z,Semoga di berikan kesehatan buat keluarga ka gigi raffi ahmad semuanya,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Sanjaya Halim,2023-09-05T00:09:42.000Z,Wau kren,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Alfian Zul,2023-08-31T15:16:04.000Z,Mudah mudahan Rafatarnya menjadi ustadz dan menjadi kebanggaan orang tuanya Amin 🙏,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Zainal Mukhtarr Habo,2023-09-05T06:48:39.000Z,Rafatar gigi banget👍👍,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Amang Irman,2023-09-01T03:35:57.000Z,Tu la pasal kau ade selamat,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Ai Siti Rosanah,2023-09-06T00:57:22.000Z,"Putranya ganteng, mamahnya cantiik 😍",Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Nur Ngaisah,2023-09-01T09:42:49.000Z,MaasyaaAllooh Gantengnya Putra Mbak Gigi,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Sekeping Hati,2023-09-06T01:44:13.000Z,Sehat selalu ya sayang,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Anna Simanjuntak,2023-09-08T02:09:11.000Z,Keren,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Idar Alang,2023-08-31T15:18:41.000Z,MANTAP 👍,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Fariyanti Yanti,2023-09-04T12:25:58.000Z,Mbak nagita main ke malang dong.,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Azis N Yahya,2023-09-06T11:14:17.000Z,Woooooowwwww....mome kok sama Rafathar cipung...mn enggak kliatan.moga cipung sehat selalu dan cepat gede.,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Dhena,2023-09-06T03:34:24.000Z,Seyum membawa berkah,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Kesya,2023-08-31T22:01:58.000Z,Subhanallah cantik dan ganteng sehat selalu mama gigi,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Adit Saputra,2023-09-07T14:59:59.000Z,Semoga sehat slalu dalam lindungan Allah SWT ...,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Amang Irman,2023-09-06T12:49:36.000Z,Dg baik sd yg dan lain aja deh m selamat at,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Eka Agustini,2023-09-01T13:39:29.000Z,Bahagia selalu mama gigi n siganteng afatar,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Safira Cempaka Melati,2023-09-06T05:21:15.000Z,Cantiik dan ganteng,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Rumiati,2023-09-06T03:10:23.000Z,"ASALAM MUALAIKUM Wbt...
Apa kabar bulek Nagita di sana , semoga sehat selalu y sek ,BETAPA bahagia y AFATAR PUNYA IBU YG BAIK YG SAYANG SAMA  SEMUA ANAK ANAK Y ,  YG SELALU ADA MENDAMPING SETIAP AFATAR DI MANA PUN AFATAR BERADA ,  BAHAGIA BUDEH DI SINI MELIHAT Y  AFATAR  SENANG BAHAGIA MELIHAT Y SAMA MAMA  NAGITA  BAHAGIA SEPERTU ITU , SETUM DAN TAWA , RASA BAHAGIA SELALU .. WALAU PUN MAMA NAGITA SELALU SIBUK , TAPI MASIH ADA WAKTU UNTUK ANAK ANAK Y YG  UNTUK BERCANDA BAHAGIA SELALU , AFTAR PUN NAMPAK SENANG DAN BAHAGIA Y...",Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Dewi Purnamawati,2023-08-31T22:55:08.000Z,Tambah besar tambah ganteng anak sholeh,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Sri Dibyo,2023-08-31T17:27:44.000Z,Gigi Rafathar sekluarga selalu dalam lindungan Allah SWT 🤲🤲🤲,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Juno Jack,2023-08-31T23:22:52.000Z,Kangen udah lma eer sinyalnya gx bisa hadir,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Budy Nak Melayu,2023-09-01T13:43:29.000Z,Sehat selalu keluarga Rans,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Yankti Sri,2023-09-06T00:48:17.000Z,Makin gede makin ganteng aja ni si anak,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Kardi Geg,2023-09-06T00:35:00.000Z,pagii..,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Yhii Yhaa,2023-08-31T22:40:06.000Z,Dri dlu smpe skrng pngn bngt ktmu sama kak gigi sama kak rafi,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Andy Wijaya,2023-09-07T03:46:32.000Z,my idaman keluarga..,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Marvel Vell,2023-09-03T00:13:08.000Z,Mama gigi boleh mintak HP iphone,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Wurjaningsih Albani,2023-09-01T06:34:40.000Z,Rafatar ...cuakeeep banget.,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Ahmad,2023-09-06T09:00:05.000Z,Sehat selalu buat kluaga raffi Ahmad,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Santii Nadira Jamall,2023-09-01T00:01:49.000Z,miniatur mama Gigi🥰🥰,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Asma Wirni,2023-08-31T23:28:23.000Z,Keren Cipung,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Nur Yati,2023-09-06T03:17:49.000Z,Ganteng yh,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Warung Doyok,2023-09-02T00:24:12.000Z,Ganteng aa Rafatar,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Dumi,2023-08-31T19:07:19.000Z,Mba gigi bisa. Ikur kerja ga  🙏🙏🙏🙏,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Umine Zayna,2023-09-01T02:27:42.000Z,AA Rafatar Mirip bintang Korea.,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Budi Heriyanto,2023-09-02T00:35:36.000Z,Sehat selalu ya,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Mustain Bevel,2023-08-31T16:21:36.000Z,Alhamdulillaaahhh... Sayang keluarga ya bosku🤲🤲🤲🙏,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Syane Somba,2023-09-01T00:01:07.000Z,Tuhan memberkati,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Ani Amos Pah,2023-09-06T01:41:43.000Z,"Hi...aa Rafatar ganteng..sll sehat ya..bahagia bersama papa, mama dan si gemesin Rayyanza❤",Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Akrilyk Flower,2023-09-01T00:56:24.000Z,Hallo ganteng,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Siti Khotijah,2023-09-01T06:21:08.000Z,Mantaaaap,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Setiadedebudi,2023-09-01T08:56:49.000Z,"Mohon bantuannya rumah atapnya sudah mau roboh dihuni seorang diri ibu"" usia lebih dari 70 tahun. Alamat desa Leuwidingding kecamatan Lemahabang kabupaten Cirebon",Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Subianti,2023-09-01T11:27:51.000Z,Masya Allah cakep banget 👍😘😘,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Babang Iffung,2023-08-31T17:30:37.000Z,Info loker apa aj donk papa raffi😁😁😁,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Didi,2023-08-31T15:53:38.000Z,Comel 🤗,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Agus Jr.,2023-08-31T15:22:26.000Z,Biar silahturahmi tidak trputus kirim dana dulu seratus,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Djamila,2023-09-06T08:02:12.000Z,Tidak terasa Rafatar sudah besar.jadi anak sholeh yaa,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Baer Bairi,2023-09-05T18:51:20.000Z,Semuga seht selalu ia,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Jhoe Letsjam,2023-09-01T07:31:22.000Z,Cakep anaknya kak Nagita,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Makgres Bangun,2023-09-06T08:21:42.000Z,GBU 🥰😍👍,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Iva Nur,2023-09-01T10:15:59.000Z,Kk blh mintak we a nya,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Dani Emmert,2023-09-04T23:25:52.000Z,Joss,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Fauzi Rahman Aril,2023-09-03T13:52:21.000Z,assalamualaikum Kaka  😊😊🙏🙏🥰,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Jamilah,2023-09-01T00:18:03.000Z,"Masya Allah Rafatar udh gede tambah ganteng, mama gigi juga tambah cantik. 
Semoga jadi anak yg sholeh y.",Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Cucu Nurul,2023-09-05T11:34:20.000Z,"Mmh nya,cantik anaknya ganteng.....sehat slalu ❤️",Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Anna Simanjuntak,2023-09-08T02:09:11.000Z,GANTENG BANGET,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Endang,2023-09-02T14:49:29.000Z,Semoga sehat slalu,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Dayanti,2023-08-31T15:14:21.000Z,A rafi,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Ki Santang,2023-08-31T15:20:46.000Z,Mba gigi bisa ikut kerja ga ? 🙏🙏🙏,Spam,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Deny Angryan Hanny,2023-08-31T16:33:09.000Z,Mirip Bunda gigi rafathar🥰🥰🤭,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Nur Neneng,2023-09-01T09:12:17.000Z,C rafatar makin gd mkinn ganteng nagitaa ibu yg baikk sll ceriaa,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Olyssye Mylene Kasehung,2023-09-07T10:49:46.000Z,Keren..mm cantikku dan aa rafatar yg gammara...tersenyumlah👍👍🙏🙏😍😍,Ham,
https://www.facebook.com/photo/?fbid=918611456287683&set=a.287849549363880,Nurmayani,2023-09-01T02:39:13.000Z,Cantik....,Ham,
