facebookUrl,profileName,date,text,label,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Edi Sopiadi,2023-09-13T13:01:15.000Z,Indah pada waktunya 👍🙏,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bryan O,2023-09-15T08:06:42.000Z,Good work pk d,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Mery Miauw,2023-09-18T12:06:59.000Z,"Amin puji Tuhan,Indonesia terus maju ,tetap semangat.",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Lucy Dayona Ompusunggu,2023-09-13T09:46:00.000Z,Ah pak Rasanya belum siap kmi di tinggal bapak utk tahun depan pak..sehat selalu pak..Indonesia Masi butuh bapak 3 periodek LG  pak 🙏🙏,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Gembrixs,2023-09-13T11:21:17.000Z,"Semoga pengganti mu tetap mempunyai karakter seperti panjenengan,,,dan yg perlu di ingat,asal jangan sumur resapan.",Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Lingga Berena Lingga,2023-09-17T05:50:45.000Z,Mt siang pak negara,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Kang Wawan Wawan,2023-09-13T20:03:46.000Z,Terimakasih bpk Presiden Ir H.Joko Widodo atas Darma bakti yg sdh di lakukan Pd Negeri ini semoga kelak Nuswantara/ ibu Pertiwi tercinta menjadi Negeri yg baldatun Toyyibun Warobbun Ghofur. 🇮🇩⭐,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Adi N,2023-09-16T09:58:57.000Z,"Dari pada bikin jalan tol, saya lebih suka transportasi publik kereta yg terkoneksi tiap daerah. Rendah emisi, lebih cepat sampai ke tujuan dan tingkat kecelakaan lebih rendah.",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Farhan Lubis,2023-09-13T14:11:46.000Z,Mantap pak,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Punang Marcel,2023-09-14T12:50:40.000Z,Satu strategy utk beberapa manfaat. Sehat selalu my president.. GBU,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Las Trie,2023-09-13T10:17:40.000Z,ke kota karawang pak.,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Herlina Pamungkas,2023-09-13T09:42:45.000Z,Mantap pakde. Andai sy bs nyobain bareng pakde,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Felix Trianto Senopadang,2023-09-13T09:43:45.000Z,Mantap pak de 🔥🔥🔥,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,J Siswanto Dalidjo,2023-09-14T06:32:57.000Z,Sayang bapak ga ngajak fakir miskin rakyat jelata atau orang  ga mampu utk ikut bersama2 nikmati...jadi minimal mereka ikut bangga kalo pesisir rumahnya dilewati kereta cepat..🙏🙏😁,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Nur Nur,2023-09-13T10:09:43.000Z,Semoga pak presiden dan keluarga selalu sehat panjang umur selalu dalam lindungan  Allah S.W.T 🤲,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bang Jono,2023-09-13T10:17:31.000Z,Keren 👍,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tri Wahyu,2023-09-16T11:26:27.000Z,Mau coba naik....mahal gk yah .   ..,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Djunarto Kuntoro,2023-09-14T14:55:37.000Z,"10 tahun memerintah negeri tercinta, persembahan buat RI TERCINTA. Terima kasih Pak Dhe 🥰🥰🥰",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sulthoni Akbar,2023-09-13T12:12:23.000Z,"Keren pak pres...

#Rampang",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Mamanya Yumna,2023-09-13T14:45:52.000Z,Harga bbm turunkeun deui bell manehma lihay naekeun nurunkeun t becus,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tace Abig,2023-09-17T23:54:13.000Z,Kenapa belum ada di Ambon ya,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yantho Rundy,2023-09-14T10:02:45.000Z,SBY ngapain aja 10 thn,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Qurrotun Aulia,2023-09-14T02:31:14.000Z,Waw sehat selalu pk,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Kang Su,2023-09-14T02:16:50.000Z,Sehat slalu pak,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Titi Sudartini,2023-09-14T11:07:10.000Z,Mantap nggeh pak Jokowi,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Shabbir Kabir,2023-09-13T12:48:49.000Z,Congratulations Pak Jokowi 💐🙏🏽,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Iman,2023-09-13T12:19:46.000Z,Udh gak sabar mau naik kcic,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Smart Detox Tea,2023-09-14T12:56:52.000Z,"Salah satu cara untuk mengurangi kemacetan , transportasi publik",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Fia Naga,2023-09-13T09:41:11.000Z,Sehat selalu pakdhe🌸,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Nanik Sudarwati,2023-09-13T15:41:00.000Z,Slalu sehat pak ...,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Putra Betaubun,2023-09-13T09:50:30.000Z,Sukses selalu pak🙏,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sholikhin Iqza,2023-09-13T11:42:42.000Z,Selamat menjalankan tugas sekaligus uji coba kreta cepat dapat bermanfaat dan dapat meningkatkan perekonomiAn dari sektor transportasi hingga masyarakat luas dapat merasakAn kemanfaatanya...,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Asmaranie Wahyu,2023-09-18T05:38:00.000Z,Keren pk dhe  😍,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,I Nyoman Putra Candasuria,2023-09-14T06:22:04.000Z,"Jikalau nggak punya ilmu umum dan khusus pelajaran B. indonesia, B. Inggris, PPKN, Agama, PLKJ serta merakyat mending pada mingkem wae..., Peringatan keras bagi yang anti pak Presiden Joko Widodo. Kalian punya jasa apa untuk membentuk modal?!",Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,George Gainau,2023-09-18T00:27:38.000Z,"Luar biasa bapak Presiden Ir. Joko Widodo. 
Terima bapak Presiden 🙏🙏🙏",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sudar,2023-09-13T11:03:42.000Z,Alhamdulillah indonesia punya kebanggaan dibidang transportasi ...luar biasa,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Andreas Sinaga,2023-09-20T10:13:31.000Z,Sehat selalu ya pak broo,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Asep Heryana,2023-09-14T03:50:33.000Z,Mantaf pak... mohon tol cigatas dipercepat juga 🙏,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Junani Subehan,2023-09-13T12:08:06.000Z,Syukur alhamdulillah ikut bangga melihat nya.,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Salman,2023-09-14T02:38:21.000Z,Tinggal jln tol cigatasnya pak presiden yg baik,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Budy Darmawan,2023-09-13T09:54:14.000Z,Pak saya ikut nyobain donk.. ☺️,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Josephine D. Hosana,2023-09-13T11:39:40.000Z,Luar biasa.. 👍👍,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Dedi,2023-09-13T12:25:19.000Z,"Alhamdulillah,",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Mas W,2023-09-13T12:02:40.000Z,"Bapak Terbaik 👍👍👍
Sehat selalu",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Dave Vid,2023-09-13T09:42:19.000Z,Keren Pak.,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Wati Wati,2023-09-13T10:57:40.000Z,"Semoga bpk presiden sekolurga sehat"" selalu 🤲🤲🙏",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Arfan Fahmi,2023-09-13T09:57:44.000Z,Emang terasa bedanya..maju terus dongane ya..,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ni Nyoman Sudarmini,2023-09-15T07:12:17.000Z,Terima kasih pak Jokowi❤️❤️❤️😇😇😇🙏🙏🙏,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Oward Oyou,2023-09-13T09:44:48.000Z,"🥰 bikin satu lagi pak, dari Kabupaten Murung Raya Utara Kaliman Tengah sampai ke Banjarmasin 🙏🤲😍

Salam sehat dan rejeki bagus dari Tuhan; untuk semua yang membaca 🤲🙏",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Donbosko Alior,2023-09-13T09:41:31.000Z,Sore BP presiden🙏🙏,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Angga AlterEgo,2023-09-13T09:49:18.000Z,Pak mohon untuk di kondisikan feeder nya juga ke stasiun bandung di utamain atau jd prioritas kalo bisa,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Astuty Dwiwhyuni,2023-09-15T04:13:18.000Z,"Keren, Pak.",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Marco Waru,2023-09-18T01:40:57.000Z,Mantap pakde😊😊,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hamid Irfani,2023-09-14T05:10:48.000Z,Priyek luar biada. Sehat terus untuk Bpk Ri 1.,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Supri Adi,2023-09-13T10:33:23.000Z,Tolong mudahkan guru PPPK untuk mendapatkan sertifikasi pendidikan karena pengabdian kami sudah cukup lama melalui lulus PPG dengan skala prioritas,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tina Tangke Salle,2023-09-13T15:14:57.000Z,MANTAAAAP  PAK,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rikson Siagian,2023-09-18T11:54:22.000Z,"LUAR BIASA... KARYA MU PAK JOKOWI..
DOA.. KAMI SEHAT LAH SELALU BAPAK SERTA KELUARGA SEMUA...TRIMAKASIH.",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Aolheng Alengleng,2023-09-19T22:56:50.000Z,Alhamdulillah,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Arul Jr Sr.,2023-09-17T06:34:22.000Z,mantap pk de,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Imam Krismanto,2023-09-13T21:42:19.000Z,Gimana bli tiketnya yah,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yesika Setyawati,2023-09-13T12:39:42.000Z,Awal yg baik untuk transportasi masa depan yang lebih baik,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Garis Ayah Tera,2023-09-13T12:16:50.000Z,Mantap. Berkah Dalem Gusti pak,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Eky Fikriansyah,2023-09-14T14:02:09.000Z,Keren juga cuma setengah jam,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bejo Ne Bejo,2023-09-13T10:13:40.000Z,Tansah pinaringan SehART Pakdhe ..... ☕️☕️☕️,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Aryo Pembarep Sadawira,2023-09-13T23:34:24.000Z,Melaju menuju Indonesia maju.. ✨👍,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Gusti Zulma Hendra,2023-09-14T13:20:33.000Z,"Mobil esemka dialernya di mana,kata nya udah ada yg pesan 6000 unit,serius nanya",Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Arsyanendra Ekawira,2023-09-15T22:43:30.000Z,"Rempang memanggil pak. Jangan jalan-jalan mulu, dulu janjinya waktu kampanyenya mau selesaikan sertifikat masyarakat Rempang, tapi nyatanya sekarang kok digusur. Bagaimana ini. Kasihan masyarakat pak, mati di negeri sendiri.",Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Cepot Sajagat,2023-09-13T11:00:41.000Z,Bagaimana dengan saudara2 melayu kIta pak di #rempang,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Eky Rachman,2023-09-13T09:45:44.000Z,"Next Jakarta - Surabaya, baru saya mau naik",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Lucy Batubara,2023-09-13T09:53:07.000Z,KEREN BAPAK 🥰,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muhammad Ali Akbar,2023-09-13T09:39:16.000Z,alhamdulillah,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Gusti Arya Scharfschütze,2023-09-14T10:19:27.000Z,Mantap bersemi pokoknya...🫡,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Burhan,2023-09-14T11:15:13.000Z,KEREEN 👍,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Kuwatno Kuwatno,2023-09-15T15:38:28.000Z,"Aamiin,, Mugi,, BPK jkw Dodo selalu sehat,ban sepur ipun menawi bocor kempes tembel nipun teng pundi?.....",Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Indra Jaylani,2023-09-13T09:42:08.000Z,"Lanjutkan perjalanannya terus ""pak etek..."" mantuul...👍👍👍🍦",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Dhanda Alfryan,2023-09-13T13:51:29.000Z,Mantap,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Satriadi Andi,2023-09-18T12:22:27.000Z,Seandainya bisa Bawak sawit??? pasti keren,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hildan Sopian,2023-09-13T09:44:11.000Z,"Saya liat-liat hanya di era pak Jokowi banyak prosyek selesai dengan cepat berkat kerjasamanya dengan negara luar, hingga membuat ke gaduhan di masyarakat yang kontra trhadap Negera asing. Andai di Indonesia ini sistem kerajaan atau sistem pemerintahannya bertahan lama, pasti bakal sejahtera dari birokrasi tak jelas",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muhidin Zakaria,2023-09-13T10:03:10.000Z,Lanjut besok ke karawang,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Paulina Riwo Buky,2023-09-13T10:54:43.000Z,Pak lanjut periode ketiga baik...🙏,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tumiar Butarbutar,2023-09-13T10:26:57.000Z,Mantap pak...,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Deyan Elang B,2023-09-21T08:38:37.000Z,"Mantap pak, mudah2an ka feedernya gratis atau sudah termasuk di harga tiket kereta cepat",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Basit Siti,2023-09-19T09:07:37.000Z,Kpd yth : Bpk presiden Jokowi kenapa ga ada kunjungan ke Kpulauan kangean Jatim. Seandainya Bpk tau minim pkrjaan di Kangean UTK Rakyat dusun saghubing UTK BS mnghslkan pundi2 rupiah smua krja ke luar negri. Andai saja di bentuk pembangunan lapangan pkrjaan UTK kpulauan kangean Jatim pak. Mohon kunjungannya,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muhammad Endang Ghozali,2023-09-16T08:18:18.000Z,Sehat2 sllu Pak Jokowi,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Danial Primos,2023-09-13T15:00:21.000Z,Alhamdulillah sangat luar biasa.,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Maman Sedayana,2023-09-13T09:37:46.000Z,Like pwrtama,Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Wisnu Pratama,2023-09-16T17:39:21.000Z,Cuma sampe padalarang tapi hutangnya ditanggung seluruh Indonesia.,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rendy Wong,2023-09-13T09:43:42.000Z,"👍 semoga di pulau sulawesi kedepannya terdapat transportasi kereta api, agar mobilitas lebih fleksibel dan roda ekonomi makin cepat 🙏",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bungsu,2023-09-14T03:31:20.000Z,Semoga sukses dan sehat selalu Pak Presiden Aamiiin.,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Justin Antonio,2023-09-14T07:37:38.000Z,"Tolong jga kmi pak.sampai sa,'at ini kmi blom ada penerangan.tanpa listrik.sudah 78 thn indonesia merdeka.tpi kmi blom merasakan kemerdeka'an yg sempurna.mohon di mengerti.",Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Khifty Manan Putri,2023-09-14T10:03:06.000Z,"Alhamdulillah..akhirnya di kepemimpinan Bpk Presiden Joko Widodo smua ini bs terwujud,kami bangga ketika dinegara ini pnya   public transport yg modern sperti yg dimiliki negara2 maju lainya,akhirnya indonesia jg pnya kreta cpt sperti shinkansen jepang",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rosita Karawang,2023-09-13T09:39:06.000Z,MassaAllAH AllAH maak bpk Aamiin,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yudhi Kusmianto,2023-09-13T10:03:05.000Z,Luar biasa Boss Prend,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Asep Rohmat,2023-09-13T16:10:33.000Z,Pakai kartu elektronik  untuk masuk nya ya pa,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yana Priana,2023-09-13T10:12:22.000Z,SINGKANSEN from Indonesia..MANTAP!!,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Eko Susilo,2023-09-13T14:38:00.000Z,Mantap...sehat3 selalu pak de...,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Martinus Umbu Sogara,2023-09-13T09:48:52.000Z,Sukses PakDe,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Juliana Wely,2023-09-15T00:35:38.000Z,Keren 👍,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rafli Putra Jaya Pura,2023-09-13T09:46:42.000Z,Sehat selalu pk presiden yg baik♥️♥️,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ita Well Well,2023-09-13T09:45:07.000Z,Semoga negriku seperti di luar negri yg mudah berpergian menggunakan transportasi umum mugo2 lampung yo di gae pak lngsung tembus jkt-jatin😊😊😊,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Jiwa Putra,2023-09-14T01:04:28.000Z,Luar biasa,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hadi Saputra,2023-09-13T22:49:17.000Z,Aaaamiin tetap Sehat Sekeluarga,Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Trio Kwekwek,2023-09-14T10:02:05.000Z,"PLTU suralaya kapan pindah ke sumbernya , muaraenim ,mas , kasihan penduduk sumsel - lampung , hanya menyaksikan batubara dibakar mundarmandir di suralaya.. tanpa ada pabrik di MUARAENIM ...",Spam,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,U'jank,2023-09-13T10:00:46.000Z,"Terimakasih bapak untuk semua yg telah bapak lakukan untuk kepentingan rakyat, semoga bapak senantiasa sehat dan selalu dalam berkah Nya 🤲🙏🙏",Ham,
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Dermawansimamora,2023-09-13T11:31:26.000Z,Semoga juga kedaerah banten sana ada kereta cepat...,Ham,
